time,soil_temperature,soil_moisture,light,air_temperature,rh
2020-11-16 06:00:00,10.1875,2999.0,0.0,8.048751831054688,98.10787963867188
2020-11-16 06:20:00,10.1875,3007.0,0.0,8.278401374816895,98.19638061523438
2020-11-16 06:40:00,10.1875,3027.0,0.0,8.222325325012207,98.23605346679688
2020-11-16 07:00:00,10.1875,3015.0,0.0,8.147552490234375,98.12619018554688
2020-11-16 07:20:00,10.1875,2999.0,0.0,8.572138786315918,98.18569946289062
2020-11-16 07:40:00,10.1875,3031.0,0.0,8.812464714050293,96.68116760253906
2020-11-16 08:00:00,10.1875,3003.0,0.0,9.026092529296875,96.35614776611328
2020-11-16 08:20:00,10.1875,3005.0,0.0,9.378576278686523,96.75746154785156
2020-11-16 08:40:00,10.25,3003.0,4.0,9.13824462890625,98.2543716430664
2020-11-16 09:00:00,10.25,3015.0,12.0,9.13824462890625,98.2543716430664
2020-11-16 09:20:00,10.25,2999.0,60.0,9.151596069335938,98.73197937011719
2020-11-16 09:40:00,10.25,3043.0,140.0,9.194326400756836,98.68925476074219
2020-11-16 10:00:00,10.3125,3005.0,88.0,9.691004753112793,98.5168228149414
2020-11-16 10:20:00,10.3125,2995.0,124.0,9.9420166015625,97.2426986694336
2020-11-16 10:40:00,10.375,3034.0,140.0,10.168991088867188,96.85359191894531
2020-11-16 11:00:00,10.375,2999.0,228.0,10.366598129272461,97.10994720458984
2020-11-16 11:20:00,10.4375,3005.0,552.0,10.873957633972168,95.73662567138672
2020-11-16 11:40:00,10.5,3059.0,516.0,11.143662452697754,93.2646713256836
2020-11-16 12:00:00,10.5625,3003.0,388.0,11.354619979858398,91.12382507324219
2020-11-16 12:20:00,10.625,3007.0,396.0,11.73647689819336,89.3293685913086
2020-11-16 12:40:00,10.6875,3039.0,272.0,11.835277557373047,87.17784118652344
2020-11-16 13:00:00,10.6875,3011.0,480.0,11.851299285888672,87.12748718261719
2020-11-16 13:20:00,10.6875,2999.0,248.0,11.453420639038086,91.6441650390625
2020-11-16 13:40:00,10.75,3039.0,172.0,10.676356315612793,97.36629486083984
2020-11-16 14:00:00,10.75,3003.0,384.0,10.705729484558105,96.70863342285156
2020-11-16 14:20:00,10.75,2999.0,232.0,10.804530143737793,91.16044616699219
2020-11-16 14:40:00,10.75,3039.0,296.0,10.999466896057129,91.18180847167969
2020-11-16 15:00:00,10.75,2999.0,468.0,11.60830307006836,85.4642562866211
2020-11-16 15:20:00,10.8125,3003.0,632.0,11.947434425354004,80.50659942626953
2020-11-16 15:40:00,10.8125,3038.0,136.0,11.65102767944336,78.13229370117188
2020-11-16 16:00:00,10.8125,3007.0,368.0,11.383993148803711,77.75997161865234
2020-11-16 16:20:00,10.8125,3003.0,352.0,11.229116439819336,77.21065521240234
2020-11-16 16:40:00,10.8125,3031.0,232.0,11.042191505432129,79.47814178466797
2020-11-16 17:00:00,10.75,3007.0,144.0,10.986115455627441,80.201416015625
2020-11-16 17:20:00,10.75,2997.0,72.0,10.86060619354248,82.05844116210938
2020-11-16 17:40:00,10.75,3027.0,52.0,10.804530143737793,83.46074676513672
2020-11-16 18:00:00,10.75,2998.0,4.0,10.195693969726562,87.13664245605469
2020-11-16 18:20:00,10.75,2998.0,4.0,9.787135124206543,88.16053009033203
2020-11-16 18:40:00,10.6875,3039.0,0.0,9.306478500366211,91.58007049560547
2020-11-16 19:00:00,10.6875,3007.0,0.0,9.207677841186523,92.92591857910156
2020-11-16 19:20:00,10.625,3005.0,0.0,9.124893188476562,94.22293090820312
2020-11-16 19:40:00,10.625,3047.0,0.0,8.996719360351562,93.89181518554688
2020-11-16 20:00:00,10.5625,3007.0,0.0,9.151596069335938,93.03120422363281
2020-11-16 20:20:00,10.5625,3015.0,0.0,8.996719360351562,93.91165161132812
2020-11-16 20:40:00,10.5625,3031.0,0.0,9.237051010131836,94.12527465820312
2020-11-16 21:00:00,10.5625,2999.0,0.0,9.517436027526855,94.86381530761719
2020-11-16 21:20:00,10.5625,2999.0,0.0,9.434652328491211,95.63744354248047
2020-11-16 21:40:00,10.5,3043.0,0.0,9.477376937866211,96.31342315673828
2020-11-16 22:00:00,10.5,3007.0,0.0,9.589533805847168,96.40955352783203
2020-11-16 22:20:00,10.5,3003.0,0.0,9.885940551757812,95.86479949951172
2020-11-16 22:40:00,10.5,3037.0,0.0,10.040817260742188,95.77782440185547
2020-11-16 23:00:00,10.5,3007.0,0.0,10.096893310546875,95.9151611328125
2020-11-16 23:20:00,10.5625,3005.0,0.0,10.382619857788086,94.99656677246094
2020-11-16 23:40:00,10.5625,3031.0,0.0,10.323873519897461,95.34752655029297
2020-11-17 00:00:00,10.5625,3003.0,0.0,10.337224960327148,95.46349334716797
2020-11-17 00:20:00,10.5625,3003.0,0.0,10.382619857788086,95.07438659667969
2020-11-17 00:40:00,10.5625,3029.0,0.0,10.307851791381836,95.17815399169922
2020-11-17 01:00:00,10.625,3006.0,0.0,10.465398788452148,94.16647338867188
2020-11-17 01:20:00,10.5625,2999.0,0.0,10.63630199432373,92.76111602783203
2020-11-17 01:40:00,10.625,3035.0,0.0,10.748454093933105,92.82521057128906
2020-11-17 02:00:00,10.625,3007.0,0.0,10.663004875183105,92.94575500488281
2020-11-17 02:20:00,10.625,3013.0,0.0,10.577555656433105,93.52254486083984
2020-11-17 02:40:00,10.625,3034.0,0.0,10.748454093933105,91.89288330078125
2020-11-17 03:00:00,10.625,3007.0,0.0,10.86060619354248,91.57091522216797
2020-11-17 03:20:00,10.6875,3007.0,0.0,10.903336524963379,89.06233215332031
2020-11-17 03:40:00,10.6875,3035.0,0.0,10.943390846252441,90.51346588134766
2020-11-17 04:00:00,10.6875,3007.0,0.0,10.81788158416748,91.01396179199219
2020-11-17 04:20:00,10.6875,3003.0,0.0,10.804530143737793,91.18333435058594
2020-11-17 04:40:00,10.6875,3039.0,0.0,10.847254753112793,91.11924743652344
2020-11-17 05:00:00,10.6875,3007.0,0.0,10.986115455627441,90.33187866210938
2020-11-17 05:20:00,10.6875,3005.0,0.0,10.999466896057129,90.4966812133789
2020-11-17 05:40:00,10.6875,3024.0,0.0,11.087586402893066,89.68643188476562
2020-11-17 06:00:00,10.6875,3003.0,0.0,10.73243236541748,92.0927734375
2020-11-17 06:20:00,10.6875,3003.0,0.0,10.663004875183105,92.40406036376953
2020-11-17 06:40:00,10.6875,3031.0,0.0,10.663004875183105,92.27587890625
2020-11-17 07:00:00,10.6875,3007.0,0.0,10.748454093933105,92.074462890625
2020-11-17 07:20:00,10.6875,3003.0,0.0,10.81788158416748,92.37200927734375
2020-11-17 07:40:00,10.6875,3031.0,0.0,10.959412574768066,92.32318115234375
2020-11-17 08:00:00,10.75,3003.0,0.0,10.847254753112793,93.02815246582031
2020-11-17 08:20:00,10.75,2999.0,0.0,10.986115455627441,92.74738311767578
2020-11-17 08:40:00,10.75,3027.0,4.0,11.143662452697754,92.55512237548828
2020-11-17 09:00:00,10.75,3015.0,8.0,10.916687965393066,93.1822738647461
2020-11-17 09:20:00,10.75,3003.0,52.0,11.116959571838379,92.65277862548828
2020-11-17 09:40:00,10.75,3031.0,136.0,11.186387062072754,91.77386474609375
2020-11-17 10:00:00,10.75,2999.0,180.0,11.130311012268066,93.1731185913086
2020-11-17 10:20:00,10.8125,2999.0,192.0,11.311895370483398,92.12939453125
2020-11-17 10:40:00,10.8125,3015.0,272.0,11.440069198608398,91.51140594482422
2020-11-17 11:00:00,10.8125,3003.0,488.0,11.466772079467773,90.24490356445312
2020-11-17 11:20:00,10.875,3007.0,620.0,11.60830307006836,90.95445251464844
2020-11-17 11:40:00,10.9375,3031.0,652.0,11.990159034729004,90.03890991210938
2020-11-17 12:00:00,10.9375,3005.0,680.0,12.019532203674316,90.7621841430664
2020-11-17 12:20:00,11.0,3005.0,544.0,12.500189781188965,88.92500305175781
2020-11-17 12:40:00,11.0625,3037.0,1000.0,12.922100067138672,88.19257354736328
2020-11-17 13:00:00,11.0625,3005.0,820.0,12.89272689819336,86.38590240478516
2020-11-17 13:20:00,11.125,2999.0,532.0,12.780574798583984,86.01052856445312
2020-11-17 13:40:00,11.1875,3051.0,1076.0,12.823299407958984,88.18799591064453
2020-11-17 14:00:00,11.25,3007.0,1004.0,13.165102005004883,86.9031753540039
2020-11-17 14:20:00,11.25,3023.0,592.0,12.991533279418945,85.74349975585938
2020-11-17 14:40:00,11.3125,3031.0,732.0,13.247880935668945,86.4179458618164
2020-11-17 15:00:00,11.3125,3007.0,508.0,13.063631057739258,86.93370056152344
2020-11-17 15:20:00,11.3125,3005.0,428.0,12.79659652709961,87.8370361328125
2020-11-17 15:40:00,11.375,3031.0,432.0,12.908748626708984,87.65850067138672
2020-11-17 16:00:00,11.375,3007.0,456.0,12.809947967529297,87.66613006591797
2020-11-17 16:20:00,11.375,3007.0,220.0,12.737850189208984,87.40215301513672
2020-11-17 16:40:00,11.375,3031.0,184.0,12.513541221618652,88.97993469238281
2020-11-17 17:00:00,11.375,3007.0,212.0,12.457465171813965,88.53589630126953
2020-11-17 17:20:00,11.375,3003.0,144.0,12.486838340759277,87.44640350341797
2020-11-17 17:40:00,11.375,3007.0,52.0,12.174408912658691,88.29328155517578
2020-11-17 18:00:00,11.375,2999.0,8.0,12.062256813049316,88.61829376220703
2020-11-17 18:20:00,11.3125,3003.0,0.0,11.976807594299316,89.05775451660156
2020-11-17 18:40:00,11.3125,3037.0,0.0,11.86465072631836,88.21546173095703
2020-11-17 19:00:00,11.3125,3003.0,0.0,11.835277557373047,89.78256225585938
2020-11-17 19:20:00,11.25,3023.0,0.0,11.808574676513672,88.09339141845703
2020-11-17 19:40:00,11.25,3039.0,0.0,11.82192611694336,88.36347198486328
2020-11-17 20:00:00,11.25,3007.0,0.0,11.851299285888672,88.60913848876953
2020-11-17 20:20:00,11.25,3003.0,0.0,11.720455169677734,89.65744018554688
2020-11-17 20:40:00,11.25,3029.0,0.0,11.835277557373047,86.95353698730469
2020-11-17 21:00:00,11.25,2999.0,0.0,11.707103729248047,89.07606506347656
2020-11-17 21:20:00,11.1875,3007.0,0.0,11.65102767944336,89.14625549316406
2020-11-17 21:40:00,11.1875,3002.0,0.0,11.664379119873047,89.2683334350586
2020-11-17 22:00:00,11.1875,2997.0,0.0,11.65102767944336,89.80087280273438
2020-11-17 22:20:00,11.1875,3002.0,0.0,11.677730560302734,89.76425170898438
2020-11-17 22:40:00,11.1875,3031.0,0.0,11.73647689819336,89.3293685913086
2020-11-17 23:00:00,11.1875,3007.0,0.0,11.73647689819336,89.96109008789062
2020-11-17 23:20:00,11.1875,2995.0,0.0,11.69375228881836,89.71389770507812
2020-11-17 23:40:00,11.1875,2998.6,0.0,10.45700027719784,90.27206645691055
2020-11-18 00:00:00,11.250383004800335,3002.2,0.0,10.61521773613008,89.93988205418643
2020-11-18 00:20:00,11.374083219245053,3005.8,0.0,10.493922177233738,89.75124748838383
2020-11-18 00:40:00,11.375,3009.4,0.0,10.748724543004457,90.45499467159415
2020-11-18 01:00:00,11.240000000000332,3013.0,0.0,11.712066006579608,89.83080384178572
2020-11-18 01:20:00,11.374083219245053,3016.6,0.0,10.74857027315634,90.22261714632573
2020-11-18 01:40:00,11.374083219245053,3020.2,0.0,10.621323360119098,89.63941225945538
2020-11-18 02:00:00,11.249425932540717,3023.8,0.0,10.660473610344098,89.3704153047454
2020-11-18 02:20:00,11.240000000000332,3027.4,0.0,10.992813439487263,90.8821743711065
2020-11-18 02:40:00,11.125,3031.0,0.0,11.466772079467773,90.27542114257812
2020-11-18 03:00:00,11.125,3015.0,0.0,11.383993148803711,91.00328063964844
2020-11-18 03:20:00,11.125,2998.0,0.0,11.311895370483398,91.10398864746094
2020-11-18 03:40:00,11.125,3031.0,0.0,11.298543930053711,91.00328063964844
2020-11-18 04:00:00,11.125,3007.0,0.0,11.143662452697754,91.47478485107422
2020-11-18 04:20:00,11.125,2999.0,0.0,10.86060619354248,91.49767303466797
2020-11-18 04:40:00,11.0625,3035.0,0.0,10.238424301147461,93.28450775146484
2020-11-18 05:00:00,11.0625,3007.0,0.0,10.748454093933105,90.86747741699219
2020-11-18 05:20:00,11.0,2997.0,0.0,10.972764015197754,90.45853424072266
2020-11-18 05:40:00,11.0,3027.0,0.0,11.130311012268066,89.03486633300781
2020-11-18 06:00:00,11.0,3003.0,0.0,11.173035621643066,89.01350402832031
2020-11-18 06:20:00,11.0,2999.0,0.0,10.395971298217773,90.87052917480469
2020-11-18 06:40:00,10.9375,3027.0,0.0,9.773783683776855,92.63751983642578
2020-11-18 07:00:00,10.9375,2999.0,0.0,9.787135124206543,91.48546600341797
2020-11-18 07:20:00,10.875,2999.0,0.0,9.418630599975586,92.43152618408203
2020-11-18 07:40:00,10.8125,3027.0,0.0,9.362554550170898,91.78607177734375
2020-11-18 08:00:00,10.8125,3005.0,0.0,9.039443969726562,93.04493713378906
2020-11-18 08:20:00,10.75,2998.0,0.0,9.082168579101562,92.87709045410156
2020-11-18 08:40:00,10.6875,3027.0,0.0,9.082168579101562,93.33028411865234
2020-11-18 09:00:00,10.6875,3003.0,16.0,8.996719360351562,93.5271224975586
2020-11-18 09:20:00,10.625,3001.0,68.0,8.996719360351562,93.2616195678711
2020-11-18 09:40:00,10.625,3029.0,140.0,9.293127059936523,92.22552490234375
2020-11-18 10:00:00,10.625,3007.0,220.0,9.546809196472168,91.48546600341797
2020-11-18 10:20:00,10.5625,3007.0,304.0,10.083541870117188,89.98245239257812
2020-11-18 10:40:00,10.5625,3037.0,356.0,10.577555656433105,87.28312683105469
2020-11-18 11:00:00,10.625,3003.0,428.0,11.042191505432129,86.6834487915039
2020-11-18 11:20:00,10.6875,3007.0,444.0,11.466772079467773,85.7358627319336
2020-11-18 11:40:00,10.75,3027.0,924.0,12.542914390563965,80.99641418457031
2020-11-18 12:00:00,10.8125,3011.0,824.0,12.908748626708984,81.41450500488281
2020-11-18 12:20:00,10.9375,3007.0,544.0,13.346686363220215,78.53360748291016
2020-11-18 12:40:00,11.0,3005.0,568.0,13.514914512634277,76.50568389892578
2020-11-18 13:00:00,11.0625,2999.0,512.0,13.613715171813965,74.34347534179688
2020-11-18 13:20:00,11.0625,3007.0,432.0,14.051652908325195,70.6675796508789
2020-11-18 13:40:00,11.125,3039.0,576.0,14.591056823730469,72.21179962158203
2020-11-18 14:00:00,11.1875,3007.0,364.0,14.446861267089844,71.83489990234375
2020-11-18 14:20:00,11.25,3007.0,352.0,14.575035095214844,71.88983154296875
2020-11-18 14:40:00,11.25,3031.0,344.0,14.828717231750488,69.73373413085938
2020-11-18 15:00:00,11.3125,3007.0,352.0,14.8580904006958,69.60555267333984
2020-11-18 15:20:00,11.3125,3003.0,324.0,15.026323318481445,68.51605987548828
2020-11-18 15:40:00,11.375,3047.0,332.0,14.884793281555176,67.33958435058594
2020-11-18 16:00:00,11.375,3007.0,260.0,14.631111145019531,68.78767395019531
2020-11-18 16:20:00,11.375,3007.0,236.0,14.417488098144531,70.18387603759766
2020-11-18 16:40:00,11.375,3038.0,208.0,14.24925422668457,69.13557434082031
2020-11-18 17:00:00,11.375,3013.0,164.0,14.24925422668457,69.88174438476562
2020-11-18 17:20:00,11.375,3021.0,112.0,13.768597602844238,73.68124389648438
2020-11-18 17:40:00,11.375,3039.0,56.0,12.71114730834961,79.98626708984375
2020-11-18 18:00:00,11.3125,3007.0,12.0,12.273215293884277,81.5686264038086
2020-11-18 18:20:00,11.3125,3003.0,4.0,12.161057472229004,80.70954895019531
2020-11-18 18:40:00,11.25,3031.0,0.0,12.385367393493652,78.82658386230469
2020-11-18 19:00:00,11.25,3007.0,0.0,12.56961727142334,78.3794937133789
2020-11-18 19:20:00,11.25,2999.0,0.0,12.978181838989258,76.68115997314453
2020-11-18 19:40:00,11.25,3047.0,0.0,13.076982498168945,76.42481231689453
2020-11-18 20:00:00,11.25,3007.0,0.0,13.191804885864258,77.04280090332031
2020-11-18 20:20:00,11.25,2999.0,0.0,13.303961753845215,76.076904296875
2020-11-18 20:40:00,11.25,3029.0,0.0,13.317313194274902,77.49446868896484
2020-11-18 21:00:00,11.25,3011.0,0.0,13.303961753845215,77.7889633178711
2020-11-18 21:20:00,11.25,2999.0,0.0,13.333334922790527,78.03921508789062
2020-11-18 21:40:00,11.3125,3031.0,0.0,13.346686363220215,78.32913970947266
2020-11-18 22:00:00,11.3125,3007.0,0.0,13.389410972595215,78.40543365478516
2020-11-18 22:20:00,11.3125,3007.0,0.0,13.514914512634277,78.3978042602539
2020-11-18 22:40:00,11.3125,3039.0,0.0,13.41611385345459,78.87693786621094
2020-11-18 23:00:00,11.3125,3003.0,0.0,13.570990562438965,77.6455307006836
2020-11-18 23:20:00,11.3125,3006.0,0.0,13.290610313415527,81.40534973144531
2020-11-18 23:40:00,11.375,3055.0,0.0,13.45883846282959,82.08743286132812
2020-11-19 00:00:00,11.375,3005.0,0.0,13.54428768157959,82.79545593261719
2020-11-19 00:20:00,11.375,3007.0,0.0,13.570990562438965,84.61280822753906
2020-11-19 00:40:00,11.4375,3037.0,0.0,13.106355667114258,91.15586853027344
2020-11-19 01:00:00,11.375,3003.0,0.0,10.930039405822754,90.71488189697266
2020-11-19 01:20:00,11.375,3003.0,0.0,10.943390846252441,86.7017593383789
2020-11-19 01:40:00,11.3125,3031.0,0.0,11.157013893127441,81.99893188476562
2020-11-19 02:00:00,11.25,3007.0,0.0,11.060883522033691,77.2701644897461
2020-11-19 02:20:00,11.1875,3003.0,0.0,10.847254753112793,77.53108978271484
2020-11-19 02:40:00,11.125,3039.0,0.0,10.804530143737793,75.91058349609375
2020-11-19 03:00:00,11.0625,3005.0,0.0,10.649653434753418,77.97207641601562
2020-11-19 03:20:00,11.0,3015.0,0.0,9.816508293151855,80.97505187988281
2020-11-19 03:40:00,11.0,3027.0,0.0,10.281148910522461,77.3586654663086
2020-11-19 04:00:00,10.9375,3003.0,0.0,10.014114379882812,76.93598937988281
2020-11-19 04:20:00,10.875,3003.0,0.0,9.901962280273438,77.4685287475586
2020-11-19 04:40:00,10.8125,3031.0,0.0,9.803156852722168,73.71633911132812
2020-11-19 05:00:00,10.75,2999.0,0.0,9.223699569702148,79.68871307373047
2020-11-19 05:20:00,10.6875,2995.0,0.0,7.979323863983154,85.83505249023438
2020-11-19 05:40:00,10.625,3027.0,0.0,7.487985610961914,87.736328125
2020-11-19 06:00:00,10.5625,3011.0,0.0,7.712289810180664,86.71854400634766
2020-11-19 06:20:00,10.5,2999.0,0.0,7.188908100128174,87.87213134765625
2020-11-19 06:40:00,10.4375,3029.0,0.0,7.119475364685059,88.61981964111328
2020-11-19 07:00:00,10.375,3003.0,0.0,7.231632709503174,89.23780822753906
2020-11-19 07:20:00,10.375,2999.0,0.0,7.570764541625977,87.42961883544922
2020-11-19 07:40:00,10.3125,3025.0,0.0,7.712289810180664,84.90119934082031
2020-11-19 08:00:00,10.25,3007.0,0.0,7.642862319946289,88.28107452392578
2020-11-19 08:20:00,10.25,2999.0,0.0,7.741662979125977,88.0201416015625
2020-11-19 08:40:00,10.25,3026.0,0.0,8.192952156066895,89.10810852050781
2020-11-19 09:00:00,10.1875,3007.0,12.0,8.64423656463623,87.01609802246094
2020-11-19 09:20:00,10.1875,3005.0,24.0,8.34782886505127,93.18379974365234
2020-11-19 09:40:00,10.25,3027.0,68.0,8.82581615447998,84.47547149658203
2020-11-19 10:00:00,10.1875,3007.0,64.0,9.70435619354248,79.52239227294922
2020-11-19 10:20:00,10.25,3003.0,152.0,9.901962280273438,76.88258361816406
2020-11-19 10:40:00,10.25,3054.0,244.0,10.0274658203125,76.308837890625
2020-11-19 11:00:00,10.25,3011.0,232.0,10.168991088867188,73.74380493164062
2020-11-19 11:20:00,10.25,3005.0,368.0,10.267797470092773,73.08003234863281
2020-11-19 11:40:00,10.25,3027.0,376.0,10.281148910522461,74.7341079711914
2020-11-19 12:00:00,10.25,3007.0,824.0,10.395971298217773,75.10185241699219
2020-11-19 12:20:00,10.3125,2999.0,612.0,10.452047348022461,77.50972747802734
2020-11-19 12:40:00,10.3125,3037.0,588.0,9.717707633972168,83.55992889404297
2020-11-19 13:00:00,10.375,3003.0,688.0,10.0701904296875,82.68254089355469
2020-11-19 13:20:00,10.375,2999.0,556.0,8.9566650390625,90.42800903320312
2020-11-19 13:40:00,10.3125,3031.0,364.0,8.713664054870605,94.21835327148438
2020-11-19 14:00:00,10.3125,3007.0,1624.0,9.53345775604248,92.09735107421875
2020-11-19 14:20:00,10.375,2999.0,656.0,9.517436027526855,90.91630554199219
2020-11-19 14:40:00,10.375,3027.0,360.0,8.92462158203125,93.3653793334961
2020-11-19 15:00:00,10.375,3023.0,484.0,8.83917236328125,95.02708435058594
2020-11-19 15:20:00,10.3125,2999.0,332.0,8.64423656463623,94.72953796386719
2020-11-19 15:40:00,10.3125,3030.0,704.0,9.349203109741211,93.13801574707031
2020-11-19 16:00:00,10.3125,3007.0,295.99999999999994,8.446629524230957,94.5296401977539
2020-11-19 16:20:00,10.3125,2997.0,624.0,8.51606273651123,94.4838638305664
2020-11-19 16:40:00,10.3125,3039.0,188.0,8.545435905456543,95.06523132324219
2020-11-19 17:00:00,10.25,3007.0,204.0,8.26237964630127,94.72953796386719
2020-11-19 17:20:00,10.25,3003.0,108.0,8.235676765441895,95.50469207763672
2020-11-19 17:40:00,10.25,3035.0,32.0,8.179600715637207,95.83885955810547
2020-11-19 18:00:00,10.1875,3007.0,8.0,7.867171764373779,96.47364044189453
2020-11-19 18:20:00,10.1875,3022.0,0.0,8.008697509765625,96.39276885986328
2020-11-19 18:40:00,10.1875,3058.0,0.0,7.909896373748779,95.25749969482422
2020-11-19 19:00:00,10.125,3003.0,0.0,7.768365859985352,92.65125274658203
2020-11-19 19:20:00,10.125,3003.0,0.0,6.852446556091309,94.94468688964844
2020-11-19 19:40:00,10.0625,3027.0,0.0,6.398487567901611,98.36881256103516
2020-11-19 20:00:00,10.0,3007.0,0.0,6.088728904724121,98.73960876464844
2020-11-19 20:20:00,10.0,3007.0,0.0,6.286335468292236,94.55252838134766
2020-11-19 20:40:00,9.9375,3026.0,0.0,6.441217422485352,90.33950805664062
2020-11-19 21:00:00,9.875,3007.0,0.0,5.439843654632568,97.85305786132812
2020-11-19 21:20:00,9.8125,3007.0,0.0,5.060652256011963,98.2452163696289
2020-11-19 21:40:00,9.75,3045.0,0.0,5.327686309814453,98.83116149902344
2020-11-19 22:00:00,9.75,2999.0,0.0,5.706872463226318,98.31388092041016
2020-11-19 22:20:00,9.6875,2993.0,0.0,6.230259418487549,92.57801055908203
2020-11-19 22:40:00,9.6875,3023.0,0.0,6.032652854919434,93.94827270507812
2020-11-19 23:00:00,9.625,3003.0,0.0,5.439843654632568,97.02906799316406
2020-11-19 23:20:00,9.625,3024.0,0.0,5.074008941650391,98.6266860961914
2020-11-19 23:40:00,9.5625,3031.0,0.0,5.116733551025391,98.66331481933594
2020-11-20 00:00:00,9.5,2995.0,0.0,5.228885650634766,99.14701843261719
2020-11-20 00:20:00,9.5,3003.0,0.0,5.015257358551025,99.32554626464844
2020-11-20 00:40:00,9.4375,3027.0,0.0,4.32631254196167,99.28587341308594
2020-11-20 01:00:00,9.375,2995.0,0.0,4.224841594696045,99.35911560058594
2020-11-20 01:20:00,9.375,3003.0,0.0,3.885709762573242,99.39115905761719
2020-11-20 01:40:00,9.3125,3024.0,0.0,3.506523609161377,99.46898651123047
2020-11-20 02:00:00,9.25,3003.0,0.0,3.2234678268432617,99.56511688232422
2020-11-20 02:20:00,9.1875,2997.0,0.0,3.2501707077026367,99.69786834716797
2020-11-20 02:40:00,9.125,3039.0,0.0,3.012509822845459,99.71923065185547
2020-11-20 03:00:00,9.125,2999.0,0.0,3.236819267272949,99.83367919921875
2020-11-20 03:20:00,9.0625,3003.0,0.0,3.5358967781066895,99.8565673828125
2020-11-20 03:40:00,9.0625,3026.0,0.0,3.5198750495910645,99.83978271484375
2020-11-20 04:00:00,9.0,3003.0,0.0,3.012509822845459,99.83367919921875
2020-11-20 04:20:00,8.9375,3025.0,0.0,2.6894049644470215,99.82147216796875
2020-11-20 04:40:00,8.875,3023.0,0.0,2.3903276920318604,99.72991180419922
2020-11-20 05:00:00,8.875,3003.0,0.0,2.1099421977996826,99.62920379638672
2020-11-20 05:20:00,8.8125,2997.0,0.0,2.192721128463745,99.60021209716797
2020-11-20 05:40:00,8.75,3029.0,0.0,2.0672175884246826,99.38963317871094
2020-11-20 06:00:00,8.6875,2999.0,0.0,1.7814915180206299,99.03868103027344
